ACCOUNT_ID,CUSTOMER_ID,BRANCH_ID,OPENING_BALANCE,ACCOUNT_OPEN_DATE,ACCOUNT_TYPE,ACCOUNT_STATUS
A00663,C00663,B00045,340071,2021-06-01,Checking,Pending
A00664,C00664,B00016,244722,2019-07-17,Fixed Deposit,Active
A00665,C00665,B00040,65534,2022-12-10,Savings,Active
A00666,C00666,B00022,445136,2023-04-26,Savings,Pending
A00667,C00667,B00001,98174,2023-04-06,Fixed Deposit,Active
A00668,C00668,B00028,257527,2020-01-26,Savings,Active
A00669,C00669,B00036,62037,2018-12-23,Savings,Pending
A00670,C00670,B00017,264454,2015-10-02,Savings,Closed
A00671,C00671,B00046,779237,2023-03-06,Savings,Active
A00672,C00672,B00033,81153,2021-01-30,Checking,Pending
A00673,C00673,B00035,217654,2021-03-20,Fixed Deposit,Closed
A00674,C00674,B00045,825061,2022-03-08,Savings,Active
A00675,C00675,B00007,54548,2019-10-26,Checking,Active
A00676,C00676,B00019,510435,2014-11-09,Checking,Closed
A00677,C00677,B00009,30002,2014-12-05,Fixed Deposit,Closed
A00678,C00678,B00032,684477,2021-12-12,Checking,Pending
A00679,C00679,B00009,968170,2016-12-27,Savings,Closed
A00680,C00680,B00009,265218,2014-05-13,Fixed Deposit,Pending
A00681,C00681,B00021,879034,2016-06-12,Checking,Active
A00682,C00682,B00006,806864,2016-06-01,Checking,Active
A00683,C00683,B00045,528575,2018-03-25,Fixed Deposit,Active
A00684,C00684,B00026,476575,2014-11-03,Savings,Active
A00685,C00685,B00039,492123,2015-12-09,Fixed Deposit,Closed
A00686,C00686,B00050,293677,2015-07-13,Checking,Pending
A00687,C00687,B00047,600933,2015-10-05,Savings,Closed
A00688,C00688,B00033,541048,2021-10-13,Savings,Closed
A00689,C00689,B00046,30681,2020-09-16,Savings,Active
A00690,C00690,B00026,283486,2018-04-18,Savings,Active
A00691,C00691,B00046,555525,2020-09-13,Checking,Pending
A00692,C00692,B00050,47046,2019-06-03,Savings,Pending
A00693,C00693,B00015,244538,2016-10-16,Fixed Deposit,Active
A00694,C00694,B00030,429779,2022-01-28,Fixed Deposit,Pending
A00695,C00695,B00024,111604,2021-10-23,Fixed Deposit,Closed
A00696,C00696,B00045,522109,2016-09-12,Checking,Closed
A00697,C00697,B00033,293421,2016-11-10,Checking,Active
A00698,C00698,B00037,266462,2020-09-20,Savings,Closed
A00699,C00699,B00046,376818,2019-08-17,Checking,Closed
A00700,C00700,B00019,819689,2020-02-14,Fixed Deposit,Pending
A00701,C00701,B00013,34896,2019-02-05,Fixed Deposit,Closed
A00702,C00702,B00038,237918,2023-04-28,Savings,Pending
A00703,C00703,B00002,645174,2016-07-19,Checking,Active
A00704,C00704,B00019,622501,2017-08-06,Savings,Pending
A00705,C00705,B00013,592670,2019-10-24,Checking,Closed
A00706,C00706,B00008,432089,2020-12-27,Checking,Active
A00707,C00707,B00021,884992,2020-02-26,Savings,Active
A00708,C00708,B00027,248310,2016-06-02,Checking,Active
A00709,C00709,B00043,922704,2018-08-14,Savings,Active
A00710,C00710,B00024,493608,2014-12-23,Savings,Closed
A00711,C00711,B00026,28210,2016-05-25,Savings,Pending
A00712,C00712,B00033,121279,2016-06-09,Fixed Deposit,Closed
A00713,C00713,B00031,492682,2017-04-06,Checking,Active
A00714,C00714,B00020,692996,2018-05-30,Savings,Active
A00715,C00715,B00041,838211,2019-07-04,Savings,Pending
A00716,C00716,B00027,820373,2017-05-12,Fixed Deposit,Pending
A00717,C00717,B00033,254563,2020-04-03,Checking,Closed
A00718,C00718,B00047,323276,2020-08-10,Fixed Deposit,Closed
A00719,C00719,B00031,861204,2021-04-18,Checking,Closed
A00720,C00720,B00001,43174,2022-01-14,Checking,Pending
A00721,C00721,B00012,810088,2019-04-15,Checking,Closed
A00722,C00722,B00038,629236,2014-08-07,Fixed Deposit,Active
A00723,C00723,B00045,764941,2018-03-19,Checking,Active
A00724,C00724,B00016,750078,2017-08-28,Savings,Closed
A00725,C00725,B00002,459552,2022-01-21,Savings,Pending
A00726,C00726,B00019,344264,2017-11-18,Savings,Active
A00727,C00727,B00027,400611,2023-03-12,Savings,Closed
A00728,C00728,B00027,894409,2016-08-15,Checking,Active
A00729,C00729,B00013,33897,2023-03-21,Checking,Active
A00730,C00730,B00037,908062,2017-12-26,Savings,Pending
A00731,C00731,B00025,386630,2020-06-17,Fixed Deposit,Active
A00732,C00732,B00013,293178,2017-08-22,Checking,Active
A00733,C00733,B00003,701027,2015-10-23,Fixed Deposit,Active
A00734,C00734,B00049,999719,2013-12-25,Checking,Closed
A00735,C00735,B00034,587511,2014-05-19,Checking,Pending
A00736,C00736,B00010,176433,2019-05-10,Savings,Closed
A00737,C00737,B00045,727836,2021-08-19,Fixed Deposit,Active
A00738,C00738,B00045,896011,2022-11-11,Checking,Pending
A00739,C00739,B00032,999613,2018-09-11,Savings,Active
A00740,C00740,B00021,708700,2020-08-02,Fixed Deposit,Active
A00741,C00741,B00002,678934,2016-05-31,Fixed Deposit,Pending
A00742,C00742,B00037,519408,2017-06-12,Fixed Deposit,Active
A00743,C00743,B00012,232342,2021-12-09,Savings,Active
A00744,C00744,B00007,662078,2016-11-18,Fixed Deposit,Closed
A00745,C00745,B00029,676560,2014-02-04,Checking,Active
A00746,C00746,B00047,412774,2020-07-24,Savings,Active
A00747,C00747,B00007,584942,2020-05-11,Checking,Active
A00748,C00748,B00006,563844,2020-10-12,Fixed Deposit,Pending
A00749,C00749,B00040,589456,2015-03-15,Savings,Pending
A00750,C00750,B00042,732355,2017-10-19,Checking,Pending
A00751,C00751,B00011,28464,2020-11-30,Savings,Active
A00752,C00752,B00036,237890,2023-06-22,Savings,Pending
A00753,C00753,B00048,295041,2022-09-25,Fixed Deposit,Closed
A00754,C00754,B00031,105322,2019-10-31,Savings,Pending
A00755,C00755,B00025,783953,2023-07-24,Checking,Pending
A00756,C00756,B00037,599274,2019-07-18,Checking,Closed
A00757,C00757,B00019,396927,2022-04-14,Savings,Closed
A00758,C00758,B00033,584531,2018-03-03,Fixed Deposit,Active
A00759,C00759,B00005,707008,2021-09-16,Fixed Deposit,Active
A00760,C00760,B00044,517382,2023-04-28,Fixed Deposit,Closed
A00761,C00761,B00040,350431,2017-04-04,Savings,Pending
A00762,C00762,B00025,133703,2019-12-21,Checking,Active
A00763,C00763,B00046,467261,2019-06-16,Checking,Pending
A00764,C00764,B00018,887250,2017-01-09,Fixed Deposit,Active
A00765,C00765,B00046,610122,2019-11-26,Savings,Closed
A00766,C00766,B00031,254466,2022-03-15,Checking,Pending
A00767,C00767,B00003,21795,2018-11-19,Checking,Pending
A00768,C00768,B00047,97193,2014-02-13,Checking,Active
A00769,C00769,B00025,293481,2022-04-10,Fixed Deposit,Pending
A00770,C00770,B00045,441002,2017-02-23,Checking,Pending
A00771,C00771,B00012,868108,2021-05-30,Checking,Closed
A00772,C00772,B00029,127494,2019-08-22,Fixed Deposit,Pending
A00773,C00773,B00032,166046,2018-07-13,Checking,Active
A00774,C00774,B00010,579255,2015-11-23,Checking,Pending
A00775,C00775,B00014,17432,2019-07-08,Checking,Pending
A00776,C00776,B00048,380550,2022-11-20,Checking,Active
A00777,C00777,B00050,882380,2016-04-10,Fixed Deposit,Active
A00778,C00778,B00002,18402,2019-08-08,Fixed Deposit,Pending
A00779,C00779,B00031,415810,2017-07-05,Fixed Deposit,Active
A00780,C00780,B00013,714694,2020-04-12,Savings,Active
A00781,C00781,B00039,372988,2019-01-03,Savings,Closed
A00782,C00782,B00017,45611,2016-09-25,Checking,Active
A00783,C00783,B00038,91875,2015-03-23,Checking,Pending
A00784,C00784,B00006,932025,2023-06-14,Fixed Deposit,Active
A00785,C00785,B00013,468492,2017-06-29,Savings,Active
A00786,C00786,B00015,377980,2017-11-16,Checking,Pending
A00787,C00787,B00013,288459,2018-08-20,Savings,Closed
A00788,C00788,B00033,916509,2023-05-04,Checking,Active
A00789,C00789,B00029,555941,2020-06-05,Checking,Closed
A00790,C00790,B00002,149857,2022-02-23,Checking,Pending
A00791,C00791,B00028,197180,2020-10-02,Fixed Deposit,Closed
A00792,C00792,B00015,740713,2021-02-22,Savings,Closed
A00793,C00793,B00027,789060,2020-12-19,Savings,Active
A00794,C00794,B00031,95614,2019-05-04,Checking,Closed
A00795,C00795,B00003,707017,2020-05-05,Savings,Pending
A00796,C00796,B00011,156817,2019-09-29,Fixed Deposit,Closed
A00797,C00797,B00037,448614,2016-04-21,Savings,Pending
A00798,C00798,B00006,259770,2016-05-07,Checking,Closed
A00799,C00799,B00037,410327,2022-07-27,Savings,Active
A00800,C00800,B00031,153664,2023-06-27,Checking,Active
A00801,C00801,B00023,20430,2014-01-09,Savings,Pending
A00802,C00802,B00014,293242,2021-08-17,Checking,Closed
A00803,C00803,B00040,455023,2020-05-28,Checking,Active
A00804,C00804,B00018,299133,2022-01-15,Savings,Closed
A00805,C00805,B00023,183977,2021-06-05,Checking,Pending
A00806,C00806,B00002,397159,2015-10-15,Savings,Pending
A00807,C00807,B00022,885166,2022-03-01,Savings,Closed
A00808,C00808,B00027,162637,2017-08-12,Checking,Active
A00809,C00809,B00021,313553,2018-11-21,Fixed Deposit,Active
A00810,C00810,B00033,498513,2019-01-24,Fixed Deposit,Pending
A00811,C00811,B00026,485021,2019-09-20,Savings,Active
A00812,C00812,B00018,519939,2022-02-01,Savings,Closed
A00813,C00813,B00024,154109,2018-12-17,Checking,Pending
A00814,C00814,B00016,85205,2015-06-28,Savings,Active
A00815,C00815,B00001,486564,2016-06-17,Savings,Pending
A00816,C00816,B00041,17412,2017-04-12,Fixed Deposit,Active
A00817,C00817,B00048,678675,2015-06-06,Fixed Deposit,Active
A00818,C00818,B00023,414336,2015-06-20,Fixed Deposit,Active
A00819,C00819,B00020,124544,2014-09-16,Savings,Pending
A00820,C00820,B00028,476110,2021-01-27,Fixed Deposit,Active
A00821,C00821,B00035,640774,2022-06-15,Fixed Deposit,Pending
A00822,C00822,B00022,873019,2014-03-02,Checking,Active
A00823,C00823,B00047,356877,2015-09-23,Fixed Deposit,Active
A00824,C00824,B00023,995223,2014-02-02,Fixed Deposit,Pending
A00825,C00825,B00045,925858,2015-02-01,Fixed Deposit,Active
A00826,C00826,B00006,162780,2022-05-10,Savings,Closed
A00827,C00827,B00014,98888,2021-01-14,Checking,Pending
A00828,C00828,B00033,255498,2015-07-15,Savings,Closed
A00829,C00829,B00035,49384,2014-10-22,Checking,Pending
A00830,C00830,B00009,656802,2020-11-15,Checking,Closed
A00831,C00831,B00046,927852,2023-05-31,Fixed Deposit,Pending
A00832,C00832,B00026,811858,2018-10-12,Checking,Active
A00833,C00833,B00006,471671,2017-04-18,Checking,Active
A00834,C00834,B00025,62709,2020-10-03,Savings,Pending
A00835,C00835,B00043,30266,2013-12-17,Fixed Deposit,Pending
A00836,C00836,B00036,199677,2014-10-05,Fixed Deposit,Active
A00837,C00837,B00022,615000,2020-12-12,Checking,Active
A00838,C00838,B00034,802814,2016-07-21,Fixed Deposit,Active
A00839,C00839,B00041,103784,2019-05-16,Fixed Deposit,Pending
A00840,C00840,B00042,468318,2015-04-09,Fixed Deposit,Closed
A00841,C00841,B00031,183098,2017-12-09,Fixed Deposit,Active
A00842,C00842,B00011,795076,2016-07-02,Savings,Pending
A00843,C00843,B00019,546102,2020-05-16,Checking,Pending
A00844,C00844,B00030,503721,2021-12-03,Checking,Closed
A00845,C00845,B00050,420436,2022-05-21,Savings,Closed
A00846,C00846,B00034,688840,2020-05-28,Savings,Pending
A00847,C00847,B00028,15248,2021-12-26,Savings,Active
A00848,C00848,B00005,50616,2016-07-30,Fixed Deposit,Closed
A00849,C00849,B00035,747659,2014-10-19,Fixed Deposit,Closed
A00850,C00850,B00035,883969,2014-10-26,Checking,Closed
A00851,C00851,B00046,231667,2022-10-14,Savings,Active
A00852,C00852,B00016,880939,2020-08-21,Checking,Pending
A00853,C00853,B00045,180984,2019-11-21,Savings,Pending
A00854,C00854,B00048,637963,2016-09-24,Savings,Active
A00855,C00855,B00042,995212,2020-08-03,Fixed Deposit,Closed
A00856,C00856,B00029,57596,2018-09-09,Savings,Closed
A00857,C00857,B00049,186209,2017-03-31,Fixed Deposit,Pending
A00858,C00858,B00034,185344,2017-07-03,Checking,Active
A00859,C00859,B00019,590531,2016-12-26,Checking,Active
A00860,C00860,B00017,750607,2019-10-06,Savings,Active
A00861,C00861,B00045,21600,2019-09-15,Fixed Deposit,Pending
A00862,C00862,B00035,706624,2018-12-06,Checking,Closed
A00863,C00863,B00044,133193,2014-12-08,Checking,Pending
A00864,C00864,B00046,269262,2013-10-23,Savings,Pending
A00865,C00865,B00048,261604,2022-01-05,Fixed Deposit,Pending
A00866,C00866,B00013,47496,2020-08-25,Fixed Deposit,Closed
A00867,C00867,B00022,880996,2015-11-29,Fixed Deposit,Active
A00868,C00868,B00014,962055,2021-11-20,Checking,Closed
A00869,C00869,B00009,985000,2021-09-15,Checking,Pending
A00870,C00870,B00044,589431,2022-09-14,Savings,Pending
A00871,C00871,B00001,63523,2020-08-30,Fixed Deposit,Closed
A00872,C00872,B00048,298954,2020-04-10,Checking,Closed
A00873,C00873,B00024,442054,2014-10-19,Checking,Pending
A00874,C00874,B00050,103704,2019-10-27,Fixed Deposit,Closed
A00875,C00875,B00041,674330,2015-04-11,Fixed Deposit,Closed
A00876,C00876,B00049,373342,2016-07-30,Savings,Closed
A00877,C00877,B00008,125224,2022-02-17,Fixed Deposit,Closed
A00878,C00878,B00007,718346,2015-05-29,Fixed Deposit,Pending
A00879,C00879,B00010,300068,2014-02-18,Fixed Deposit,Pending
A00880,C00880,B00038,378438,2014-05-27,Fixed Deposit,Pending
A00881,C00881,B00013,559803,2020-05-10,Fixed Deposit,Closed
A00882,C00882,B00009,90297,2023-02-04,Fixed Deposit,Pending
A00883,C00883,B00029,593487,2023-04-21,Savings,Pending
A00884,C00884,B00020,405126,2019-01-02,Fixed Deposit,Active
A00885,C00885,B00012,178795,2015-08-21,Savings,Pending
A00886,C00886,B00007,186141,2015-09-08,Savings,Active
A00887,C00887,B00050,956802,2023-06-13,Checking,Pending
A00888,C00888,B00021,196253,2021-02-13,Savings,Active
A00889,C00889,B00006,202945,2016-01-06,Savings,Closed
A00890,C00890,B00029,91859,2015-03-22,Fixed Deposit,Active
A00891,C00891,B00042,99840,2018-11-08,Savings,Closed
A00892,C00892,B00029,969449,2014-05-11,Fixed Deposit,Closed
A00893,C00893,B00013,23030,2014-05-03,Checking,Closed
A00894,C00894,B00027,777481,2014-06-04,Fixed Deposit,Active
A00895,C00895,B00030,513669,2022-02-04,Savings,Active
A00896,C00896,B00019,564916,2014-02-11,Savings,Pending
A00897,C00897,B00045,368137,2023-03-17,Fixed Deposit,Active
A00898,C00898,B00019,76332,2016-10-26,Fixed Deposit,Closed
A00899,C00899,B00003,566585,2014-04-19,Fixed Deposit,Closed
A00900,C00900,B00040,180236,2018-09-20,Checking,Pending
A00901,C00901,B00004,757085,2020-05-30,Savings,Active
A00902,C00902,B00009,380070,2014-09-25,Checking,Pending
A00903,C00903,B00028,578453,2020-08-11,Savings,Closed
A00904,C00904,B00027,982446,2023-02-27,Checking,Closed
A00905,C00905,B00050,370386,2021-02-20,Savings,Active
A00906,C00906,B00044,982073,2014-08-19,Checking,Closed
A00907,C00907,B00029,433608,2015-04-12,Savings,Pending
A00908,C00908,B00014,427005,2021-07-15,Savings,Active
A00909,C00909,B00035,288777,2022-03-02,Fixed Deposit,Pending
A00910,C00910,B00005,230464,2023-03-28,Fixed Deposit,Pending
A00911,C00911,B00020,47561,2017-08-13,Savings,Pending
A00912,C00912,B00022,508764,2015-07-23,Fixed Deposit,Pending
A00913,C00913,B00037,864926,2014-11-04,Savings,Active
A00914,C00914,B00016,79699,2022-07-15,Checking,Pending
A00915,C00915,B00009,671114,2018-04-22,Fixed Deposit,Pending
A00916,C00916,B00047,836777,2022-01-21,Fixed Deposit,Active
A00917,C00917,B00033,275932,2019-02-03,Savings,Closed
A00918,C00918,B00047,330412,2018-07-14,Fixed Deposit,Closed
A00919,C00919,B00026,349664,2021-04-30,Checking,Pending
A00920,C00920,B00029,925578,2023-01-31,Fixed Deposit,Pending
A00921,C00921,B00047,360506,2018-04-16,Checking,Pending
A00922,C00922,B00029,361866,2016-01-24,Fixed Deposit,Active
A00923,C00923,B00048,279664,2022-04-29,Savings,Closed
A00924,C00924,B00050,758267,2016-03-12,Fixed Deposit,Active
A00925,C00925,B00036,604537,2023-07-06,Checking,Active
A00926,C00926,B00044,37639,2022-11-19,Savings,Closed
A00927,C00927,B00015,819072,2022-05-29,Checking,Active
A00928,C00928,B00036,699344,2023-02-21,Fixed Deposit,Active
A00929,C00929,B00043,212087,2019-05-14,Savings,Pending
A00930,C00930,B00050,248114,2015-12-13,Fixed Deposit,Active
A00931,C00931,B00049,330916,2017-05-17,Savings,Active
A00932,C00932,B00012,61456,2016-11-15,Fixed Deposit,Active
A00933,C00933,B00014,406074,2016-03-19,Savings,Pending
A00934,C00934,B00015,678740,2023-06-29,Checking,Active
A00935,C00935,B00030,600098,2023-03-10,Fixed Deposit,Pending
A00936,C00936,B00001,32119,2018-07-18,Savings,Closed
A00937,C00937,B00026,268646,2022-08-30,Checking,Active
A00938,C00938,B00011,631725,2014-04-26,Checking,Pending
A00939,C00939,B00028,324810,2016-08-14,Fixed Deposit,Closed
A00940,C00940,B00014,318067,2015-03-09,Savings,Active
A00941,C00941,B00012,634672,2021-04-30,Savings,Closed
A00942,C00942,B00013,252475,2014-07-13,Savings,Active
A00943,C00943,B00040,837354,2016-02-26,Checking,Pending
A00944,C00944,B00021,140434,2023-04-07,Savings,Closed
A00945,C00945,B00020,948812,2020-08-06,Savings,Closed
A00946,C00946,B00047,145385,2016-11-25,Checking,Active
A00947,C00947,B00039,201234,2017-02-11,Fixed Deposit,Pending
A00948,C00948,B00006,464423,2014-09-04,Savings,Pending
A00949,C00949,B00004,111406,2014-10-09,Savings,Closed
A00950,C00950,B00010,761081,2015-07-04,Checking,Closed
A00951,C00951,B00040,782387,2014-03-16,Checking,Pending
A00952,C00952,B00037,884447,2016-11-20,Fixed Deposit,Pending
A00953,C00953,B00026,56135,2021-05-14,Fixed Deposit,Closed
A00954,C00954,B00023,371322,2014-10-16,Savings,Pending
A00955,C00955,B00048,484582,2023-06-24,Fixed Deposit,Closed
A00956,C00956,B00036,427324,2021-09-26,Checking,Pending
A00957,C00957,B00016,537432,2014-08-27,Fixed Deposit,Closed
A00958,C00958,B00046,281548,2015-04-19,Checking,Active
A00959,C00959,B00003,778588,2014-06-05,Fixed Deposit,Active
A00960,C00960,B00047,333894,2021-02-16,Checking,Closed
A00961,C00961,B00044,600059,2017-06-15,Savings,Pending
A00962,C00962,B00041,187660,2016-07-01,Checking,Pending
A00963,C00963,B00035,96371,2016-11-04,Savings,Pending
A00964,C00964,B00037,36101,2016-09-18,Checking,Closed
A00965,C00965,B00004,237947,2022-07-12,Checking,Pending
A00966,C00966,B00008,335659,2014-12-06,Checking,Pending
A00967,C00967,B00022,688651,2023-03-10,Fixed Deposit,Pending
A00968,C00968,B00037,133188,2017-07-07,Checking,Closed
A00969,C00969,B00049,847907,2019-07-20,Checking,Closed
A00970,C00970,B00045,263648,2015-06-11,Fixed Deposit,Active
A00971,C00971,B00005,911751,2022-11-25,Checking,Pending
A00972,C00972,B00047,849765,2017-01-12,Savings,Pending
A00973,C00973,B00028,944023,2021-10-16,Savings,Closed
A00974,C00974,B00043,435311,2014-08-29,Checking,Pending
A00975,C00975,B00045,790886,2015-04-22,Checking,Active
A00976,C00976,B00032,555004,2017-01-07,Savings,Pending
A00977,C00977,B00049,284362,2015-01-04,Savings,Pending
A00978,C00978,B00022,415785,2017-01-26,Checking,Pending
A00979,C00979,B00011,527923,2019-03-09,Fixed Deposit,Active
A00980,C00980,B00031,694723,2014-04-09,Checking,Pending
A00981,C00981,B00010,904027,2018-02-18,Checking,Closed
A00982,C00982,B00018,889442,2014-10-22,Savings,Pending
A00983,C00983,B00012,674223,2021-12-01,Checking,Active
A00984,C00984,B00004,160097,2023-05-05,Checking,Closed
A00985,C00985,B00011,296056,2014-07-09,Fixed Deposit,Active
A00986,C00986,B00029,788908,2021-11-29,Fixed Deposit,Closed
A00987,C00987,B00029,314595,2016-04-18,Checking,Closed
A00988,C00988,B00035,438983,2016-07-30,Checking,Active
A00989,C00989,B00021,649574,2014-01-19,Checking,Active
A00990,C00990,B00040,164521,2017-04-02,Checking,Pending
A00991,C00991,B00005,695577,2018-08-10,Savings,Active
A00992,C00992,B00029,670111,2015-03-03,Fixed Deposit,Pending
A00993,C00993,B00050,18175,2019-08-26,Checking,Active
A00994,C00994,B00017,518498,2021-02-06,Fixed Deposit,Active
A00995,C00995,B00004,964300,2018-07-05,Savings,Closed
A00996,C00996,B00024,836820,2015-12-19,Fixed Deposit,Closed
A00997,C00997,B00016,163305,2020-02-05,Checking,Closed
A00998,C00998,B00035,480550,2020-06-24,Checking,Active
A00999,C00999,B00006,601535,2016-04-30,Savings,Closed
A01000,C01000,B00009,638325,2022-05-07,Savings,Pending
