TRANSCATION_ID,ACCOUNT_ID,TRANSCATION_DATE,TRANSCATION_MEDIA,TRANSCATION_TYPE,TRANSCATION_AMOUNT
T02409,A00193,2017-01-05,Debit_Card,Transfer,7091
T02410,A00049,2022-09-04,Credit_Card,Transfer,23971
T02411,A00141,2014-04-12,Credit_Card,Transfer,12228
T02412,A00229,2020-01-25,Check,Deposit,1852
T02413,A00520,2014-03-29,Cash,Withdrawal,69243
T02414,A00447,2020-02-10,Check,Purchase,57654
T02415,A00407,2020-12-24,Credit_Card,Deposit,37752
T02416,A00215,2017-12-24,Credit_Card,Withdrawal,93724
T02417,A00850,2018-06-11,Credit_Card,Purchase,79907
T02418,A00592,2022-10-17,Check,Withdrawal,76250
T02419,A00115,2014-06-03,Check,Withdrawal,19265
T02420,A00154,2014-12-20,Check,Withdrawal,92973
T02421,A00606,2013-12-20,Cash,Deposit,16536
T02422,A00086,2013-11-15,Check,Deposit,60992
T02423,A00099,2013-11-01,Credit_Card,Purchase,60149
T02424,A00214,2017-05-09,Cash,Deposit,80214
T02425,A00688,2018-05-20,Credit_Card,Transfer,52548
T02426,A00499,2017-02-18,Credit_Card,Withdrawal,13292
T02427,A00760,2016-05-11,Credit_Card,Transfer,9697
T02428,A00617,2022-07-21,Check,Purchase,80869
T02429,A00039,2018-03-11,Cash,Purchase,16219
T02430,A00134,2018-02-13,Cash,Transfer,7599
T02431,A00409,2023-01-11,Debit_Card,Transfer,7856
T02432,A00156,2020-10-15,Credit_Card,Transfer,20141
T02433,A00822,2015-09-02,Credit_Card,Deposit,13342
T02434,A00689,2017-10-01,Cash,Deposit,44894
T02435,A00103,2016-12-29,Debit_Card,Withdrawal,86694
T02436,A00352,2016-10-14,Cash,Deposit,79109
T02437,A00133,2015-05-22,Cash,Withdrawal,9143
T02438,A00252,2020-06-07,Check,Transfer,61728
T02439,A00816,2019-09-26,Debit_Card,Purchase,54155
T02440,A00966,2022-01-23,Credit_Card,Transfer,9313
T02441,A00226,2017-08-05,Credit_Card,Withdrawal,20920
T02442,A00745,2017-10-21,Credit_Card,Purchase,1861
T02443,A00650,2022-12-13,Credit_Card,Purchase,64952
T02444,A00793,2019-06-04,Debit_Card,Purchase,97033
T02445,A00233,2020-02-06,Cash,Purchase,71837
T02446,A00543,2015-03-30,Cash,Transfer,38274
T02447,A00185,2017-05-05,Cash,Withdrawal,5582
T02448,A00555,2016-02-27,Credit_Card,Deposit,86326
T02449,A00594,2016-07-24,Credit_Card,Transfer,53457
T02450,A00752,2019-05-01,Credit_Card,Purchase,86430
T02451,A00292,2020-02-19,Debit_Card,Withdrawal,78635
T02452,A00688,2013-11-01,Credit_Card,Withdrawal,99300
T02453,A00982,2023-05-30,Cash,Purchase,48805
T02454,A00232,2023-06-17,Debit_Card,Transfer,49760
T02455,A00579,2015-05-20,Credit_Card,Withdrawal,9877
T02456,A00545,2020-12-26,Credit_Card,Withdrawal,51781
T02457,A00160,2021-07-04,Credit_Card,Transfer,68628
T02458,A00406,2020-02-03,Credit_Card,Purchase,22634
T02459,A00830,2021-03-16,Check,Purchase,17409
T02460,A00315,2021-06-13,Check,Withdrawal,98279
T02461,A00099,2016-10-04,Credit_Card,Deposit,6779
T02462,A00953,2023-05-28,Check,Deposit,85289
T02463,A00243,2023-05-25,Credit_Card,Transfer,4707
T02464,A00645,2015-06-14,Credit_Card,Purchase,50373
T02465,A00231,2018-04-27,Debit_Card,Deposit,77216
T02466,A00389,2022-09-13,Check,Withdrawal,91821
T02467,A00606,2023-07-14,Debit_Card,Deposit,45662
T02468,A00126,2018-06-12,Debit_Card,Withdrawal,94869
T02469,A00031,2022-12-15,Debit_Card,Purchase,80134
T02470,A00081,2019-06-17,Debit_Card,Purchase,40962
T02471,A00635,2018-02-27,Cash,Transfer,99974
T02472,A00197,2016-12-02,Credit_Card,Purchase,35193
T02473,A00850,2019-06-22,Check,Withdrawal,76965
T02474,A00569,2019-06-21,Credit_Card,Transfer,75661
T02475,A00427,2018-09-22,Credit_Card,Purchase,33489
T02476,A00964,2018-07-29,Check,Withdrawal,15116
T02477,A00661,2020-09-15,Check,Deposit,79532
T02478,A00704,2023-06-17,Debit_Card,Withdrawal,2024
T02479,A00856,2017-12-08,Debit_Card,Purchase,65888
T02480,A00218,2013-12-29,Cash,Deposit,41100
T02481,A00250,2016-08-14,Cash,Transfer,59822
T02482,A00080,2023-01-08,Cash,Withdrawal,67151
T02483,A00955,2021-10-07,Check,Deposit,5961
T02484,A00215,2016-08-07,Debit_Card,Deposit,92317
T02485,A00834,2015-08-25,Debit_Card,Withdrawal,20249
T02486,A00638,2023-05-24,Cash,Withdrawal,5525
T02487,A00595,2014-07-23,Credit_Card,Withdrawal,44252
T02488,A00915,2020-06-12,Debit_Card,Transfer,25769
T02489,A00821,2016-02-23,Credit_Card,Purchase,76844
T02490,A00280,2014-06-17,Credit_Card,Withdrawal,20279
T02491,A00309,2018-11-27,Cash,Transfer,81360
T02492,A00436,2016-03-17,Cash,Withdrawal,52050
T02493,A00747,2014-08-22,Cash,Transfer,8627
T02494,A00659,2020-12-08,Cash,Purchase,77279
T02495,A00496,2019-04-17,Credit_Card,Purchase,66872
T02496,A00423,2015-01-12,Credit_Card,Withdrawal,97615
T02497,A00360,2020-09-24,Credit_Card,Withdrawal,8731
T02498,A00374,2021-02-17,Check,Transfer,70970
T02499,A00659,2023-02-17,Check,Deposit,91331
T02500,A00872,2021-09-28,Debit_Card,Transfer,15745
T02501,A00576,2017-08-19,Cash,Purchase,57139
T02502,A00873,2015-09-18,Cash,Withdrawal,1710
T02503,A00399,2020-05-09,Credit_Card,Transfer,58121
T02504,A00968,2017-03-30,Credit_Card,Withdrawal,4773
T02505,A00670,2017-08-29,Cash,Withdrawal,32886
T02506,A00575,2017-06-23,Debit_Card,Purchase,34851
T02507,A00607,2015-09-08,Debit_Card,Transfer,28873
T02508,A00562,2016-10-21,Debit_Card,Transfer,84802
T02509,A00034,2013-11-17,Debit_Card,Deposit,45721
T02510,A00857,2017-07-19,Debit_Card,Purchase,82786
T02511,A00772,2020-10-13,Check,Deposit,6557
T02512,A00410,2023-03-27,Cash,Deposit,93892
T02513,A00765,2018-04-27,Credit_Card,Withdrawal,91424
T02514,A00447,2020-01-19,Debit_Card,Purchase,99773
T02515,A00773,2020-10-11,Check,Purchase,88352
T02516,A00692,2018-01-27,Cash,Withdrawal,14295
T02517,A00650,2015-05-01,Check,Transfer,25415
T02518,A00298,2018-12-19,Check,Deposit,37336
T02519,A00350,2023-01-16,Credit_Card,Transfer,14149
T02520,A00085,2015-06-16,Cash,Purchase,87620
T02521,A00157,2015-05-01,Credit_Card,Transfer,33307
T02522,A00135,2018-08-04,Check,Deposit,9534
T02523,A00880,2019-03-10,Cash,Transfer,48871
T02524,A00791,2022-04-13,Cash,Withdrawal,28358
T02525,A00660,2022-04-03,Debit_Card,Deposit,20172
T02526,A00697,2014-06-02,Check,Withdrawal,68883
T02527,A00494,2021-08-08,Debit_Card,Transfer,16878
T02528,A00552,2016-05-28,Check,Withdrawal,99254
T02529,A00643,2018-02-21,Debit_Card,Transfer,93707
T02530,A00966,2020-06-10,Check,Purchase,8298
T02531,A00527,2018-02-21,Cash,Deposit,99678
T02532,A00554,2019-07-24,Debit_Card,Withdrawal,85673
T02533,A00936,2019-08-28,Cash,Purchase,67938
T02534,A00980,2016-12-07,Credit_Card,Withdrawal,42467
T02535,A00765,2014-08-22,Cash,Withdrawal,41042
T02536,A00003,2018-06-29,Debit_Card,Deposit,86835
T02537,A00585,2014-07-30,Debit_Card,Purchase,67218
T02538,A00236,2020-06-19,Debit_Card,Withdrawal,58583
T02539,A00760,2017-12-01,Cash,Deposit,53865
T02540,A00740,2016-12-21,Credit_Card,Purchase,15623
T02541,A00562,2014-06-03,Credit_Card,Withdrawal,29765
T02542,A00705,2017-02-16,Debit_Card,Withdrawal,81058
T02543,A00731,2023-06-11,Credit_Card,Withdrawal,79939
T02544,A00387,2019-01-23,Credit_Card,Withdrawal,93239
T02545,A00617,2016-06-12,Cash,Transfer,90822
T02546,A00819,2019-10-05,Debit_Card,Withdrawal,45237
T02547,A00026,2015-04-20,Debit_Card,Withdrawal,23074
T02548,A00314,2015-06-14,Check,Deposit,937
T02549,A00970,2017-09-17,Cash,Transfer,2924
T02550,A00901,2017-05-06,Credit_Card,Purchase,48281
T02551,A00258,2021-06-09,Cash,Transfer,34662
T02552,A00782,2020-07-14,Credit_Card,Transfer,87729
T02553,A00164,2017-09-24,Credit_Card,Transfer,98958
T02554,A00124,2018-01-16,Cash,Deposit,32546
T02555,A00643,2015-10-07,Debit_Card,Deposit,92112
T02556,A00243,2021-10-21,Debit_Card,Withdrawal,20388
T02557,A00219,2018-12-01,Cash,Deposit,28164
T02558,A00156,2015-10-11,Check,Deposit,11998
T02559,A00790,2021-05-24,Cash,Withdrawal,57551
T02560,A00935,2014-05-04,Check,Withdrawal,38162
T02561,A00051,2015-01-11,Credit_Card,Withdrawal,5508
T02562,A00748,2019-05-04,Check,Withdrawal,27204
T02563,A00584,2017-09-28,Check,Withdrawal,6875
T02564,A00456,2016-03-17,Cash,Purchase,94807
T02565,A00284,2023-02-08,Credit_Card,Transfer,43294
T02566,A00371,2014-02-05,Debit_Card,Deposit,34274
T02567,A00543,2018-01-02,Debit_Card,Withdrawal,6392
T02568,A00292,2019-10-26,Debit_Card,Deposit,70952
T02569,A00703,2022-01-23,Check,Deposit,7562
T02570,A00573,2018-11-19,Credit_Card,Deposit,55203
T02571,A00909,2022-01-12,Debit_Card,Transfer,90919
T02572,A00267,2016-01-01,Debit_Card,Withdrawal,28883
T02573,A00931,2018-01-15,Check,Deposit,61460
T02574,A00398,2023-08-02,Debit_Card,Purchase,31139
T02575,A00363,2020-02-08,Debit_Card,Transfer,81222
T02576,A00221,2022-07-31,Debit_Card,Deposit,91279
T02577,A00857,2022-03-10,Cash,Transfer,43396
T02578,A00842,2020-08-06,Cash,Purchase,9964
T02579,A00330,2018-10-31,Credit_Card,Transfer,20385
T02580,A00258,2023-06-01,Cash,Transfer,68525
T02581,A00482,2020-07-21,Check,Withdrawal,59858
T02582,A00671,2018-02-27,Debit_Card,Deposit,27374
T02583,A00376,2019-11-11,Credit_Card,Deposit,25036
T02584,A00214,2015-02-13,Check,Transfer,3727
T02585,A00539,2023-05-22,Cash,Purchase,42912
T02586,A00461,2017-11-01,Cash,Deposit,29356
T02587,A00136,2016-05-24,Credit_Card,Purchase,90251
T02588,A00585,2014-09-16,Debit_Card,Deposit,99994
T02589,A00576,2015-01-29,Debit_Card,Deposit,25715
T02590,A00194,2018-01-23,Debit_Card,Withdrawal,89744
T02591,A00186,2015-12-13,Check,Withdrawal,9683
T02592,A00612,2019-02-14,Credit_Card,Transfer,93922
T02593,A00039,2018-03-06,Cash,Transfer,3735
T02594,A00174,2019-08-19,Credit_Card,Purchase,21768
T02595,A00440,2019-10-19,Credit_Card,Transfer,4763
T02596,A00602,2022-12-22,Cash,Withdrawal,67337
T02597,A00173,2018-02-03,Cash,Withdrawal,99386
T02598,A00631,2023-02-15,Check,Withdrawal,96805
T02599,A00465,2023-05-09,Debit_Card,Deposit,36723
T02600,A00818,2020-09-11,Credit_Card,Purchase,56353
T02601,A00595,2017-05-30,Check,Deposit,37564
T02602,A00713,2018-03-26,Credit_Card,Purchase,74042
T02603,A00054,2019-09-10,Credit_Card,Withdrawal,85288
T02604,A00605,2022-03-13,Debit_Card,Transfer,23132
T02605,A00345,2021-08-14,Credit_Card,Deposit,88371
T02606,A00053,2019-08-02,Credit_Card,Withdrawal,95640
T02607,A00647,2014-07-04,Credit_Card,Purchase,76298
T02608,A00952,2015-10-19,Check,Withdrawal,76489
T02609,A00477,2018-08-05,Credit_Card,Purchase,68802
T02610,A00608,2013-10-18,Credit_Card,Deposit,43298
T02611,A00147,2016-04-18,Credit_Card,Withdrawal,69806
T02612,A00308,2014-02-02,Debit_Card,Purchase,54908
T02613,A00012,2019-01-26,Cash,Withdrawal,21281
T02614,A00881,2015-08-11,Check,Withdrawal,72066
T02615,A00909,2014-12-24,Check,Transfer,24742
T02616,A00014,2020-04-24,Cash,Transfer,49717
T02617,A00485,2016-10-16,Cash,Deposit,59458
T02618,A00629,2022-09-12,Credit_Card,Withdrawal,74217
T02619,A00682,2017-07-01,Check,Purchase,55697
T02620,A00658,2019-06-07,Check,Deposit,28878
T02621,A00983,2015-12-23,Cash,Deposit,35636
T02622,A00212,2022-07-12,Debit_Card,Purchase,13367
T02623,A00292,2015-12-16,Cash,Purchase,528
T02624,A00350,2017-01-25,Cash,Transfer,24310
T02625,A00719,2022-10-01,Credit_Card,Withdrawal,11931
T02626,A00472,2016-04-19,Cash,Purchase,10753
T02627,A00979,2018-09-16,Credit_Card,Deposit,90416
T02628,A00675,2019-02-24,Check,Transfer,88566
T02629,A00930,2020-06-08,Cash,Purchase,25795
T02630,A00050,2023-06-08,Check,Withdrawal,64778
T02631,A00548,2021-07-15,Cash,Deposit,27326
T02632,A00468,2023-06-03,Check,Withdrawal,43828
T02633,A00786,2021-10-13,Check,Transfer,35185
T02634,A00376,2023-02-08,Cash,Withdrawal,5784
T02635,A00314,2019-12-12,Check,Deposit,73168
T02636,A00557,2013-11-17,Debit_Card,Deposit,73146
T02637,A00539,2015-05-09,Check,Withdrawal,83554
T02638,A00535,2021-12-25,Cash,Deposit,23201
T02639,A00079,2021-09-30,Cash,Transfer,782
T02640,A00436,2019-12-01,Credit_Card,Deposit,92981
T02641,A00224,2018-11-23,Debit_Card,Purchase,86170
T02642,A00769,2016-11-10,Check,Withdrawal,1515
T02643,A00560,2016-12-30,Debit_Card,Purchase,64883
T02644,A00104,2020-02-08,Check,Deposit,75874
T02645,A00015,2016-12-04,Cash,Withdrawal,70321
T02646,A00547,2016-02-20,Check,Transfer,20024
T02647,A00620,2017-02-05,Debit_Card,Transfer,39492
T02648,A00896,2021-09-28,Cash,Purchase,50078
T02649,A00491,2016-04-04,Debit_Card,Purchase,95376
T02650,A00461,2020-04-28,Credit_Card,Purchase,68769
T02651,A00571,2019-03-26,Debit_Card,Transfer,99629
T02652,A00877,2018-02-19,Credit_Card,Transfer,77853
T02653,A00957,2017-12-04,Cash,Purchase,87679
T02654,A00971,2022-11-16,Credit_Card,Transfer,35180
T02655,A00485,2020-02-24,Debit_Card,Deposit,74544
T02656,A00966,2020-01-07,Check,Withdrawal,82375
T02657,A00811,2022-02-18,Credit_Card,Purchase,17336
T02658,A00948,2021-01-29,Check,Transfer,83273
T02659,A00544,2019-12-13,Credit_Card,Purchase,64963
T02660,A00042,2014-11-26,Cash,Withdrawal,26338
T02661,A00515,2016-05-10,Cash,Transfer,83660
T02662,A00046,2014-05-20,Check,Withdrawal,69207
T02663,A00158,2014-02-15,Check,Transfer,97460
T02664,A00535,2023-02-22,Debit_Card,Transfer,30559
T02665,A00319,2017-03-20,Check,Transfer,25541
T02666,A00516,2015-01-09,Check,Transfer,17042
T02667,A00715,2018-04-14,Check,Withdrawal,28160
T02668,A00605,2016-06-17,Debit_Card,Transfer,99236
T02669,A00054,2021-04-25,Cash,Transfer,56869
T02670,A00219,2018-01-10,Credit_Card,Purchase,87491
T02671,A00861,2014-01-01,Debit_Card,Deposit,93749
T02672,A00240,2015-11-06,Credit_Card,Deposit,50385
T02673,A00162,2022-12-17,Debit_Card,Deposit,14191
T02674,A00659,2019-11-02,Credit_Card,Deposit,86005
T02675,A00162,2020-09-09,Check,Withdrawal,88018
T02676,A00854,2023-04-16,Credit_Card,Purchase,82802
T02677,A00827,2014-03-31,Credit_Card,Transfer,14687
T02678,A00716,2021-08-16,Debit_Card,Deposit,42751
T02679,A00054,2015-11-23,Check,Withdrawal,84200
T02680,A00712,2014-11-19,Credit_Card,Deposit,17059
T02681,A00663,2014-05-11,Check,Purchase,72182
T02682,A00427,2017-12-02,Cash,Purchase,74620
T02683,A00363,2022-03-08,Credit_Card,Withdrawal,64624
T02684,A00010,2014-01-30,Debit_Card,Deposit,83888
T02685,A00773,2022-04-05,Debit_Card,Purchase,28259
T02686,A00494,2020-09-08,Debit_Card,Withdrawal,49051
T02687,A00738,2016-12-16,Cash,Deposit,87769
T02688,A00786,2019-05-17,Credit_Card,Withdrawal,75
T02689,A00779,2022-03-31,Check,Withdrawal,28662
T02690,A00845,2016-04-24,Check,Purchase,66529
T02691,A00965,2023-04-01,Check,Purchase,57895
T02692,A00248,2016-02-27,Credit_Card,Withdrawal,27762
T02693,A00744,2016-02-12,Credit_Card,Withdrawal,96515
T02694,A00012,2022-12-16,Check,Transfer,65144
T02695,A00312,2020-09-23,Check,Transfer,62372
T02696,A00401,2019-03-03,Credit_Card,Purchase,64062
T02697,A00694,2014-07-20,Debit_Card,Purchase,20020
T02698,A00840,2022-01-11,Debit_Card,Deposit,77611
T02699,A00780,2021-01-10,Cash,Purchase,95173
T02700,A00399,2019-09-30,Debit_Card,Withdrawal,94018
T02701,A00450,2019-10-22,Credit_Card,Withdrawal,15891
T02702,A00538,2020-07-10,Credit_Card,Deposit,54420
T02703,A00655,2014-03-24,Credit_Card,Purchase,93399
T02704,A00267,2021-05-22,Cash,Withdrawal,27641
T02705,A00086,2018-06-13,Credit_Card,Transfer,84596
T02706,A00561,2014-12-18,Credit_Card,Purchase,29845
T02707,A00461,2022-12-29,Credit_Card,Withdrawal,55847
T02708,A00301,2019-07-23,Check,Purchase,44150
T02709,A00020,2016-09-24,Credit_Card,Deposit,11144
T02710,A00585,2022-04-09,Check,Withdrawal,62983
T02711,A00844,2019-07-13,Check,Purchase,48750
T02712,A00943,2022-09-25,Debit_Card,Purchase,80841
T02713,A00573,2017-01-07,Debit_Card,Purchase,88140
T02714,A00164,2023-04-09,Cash,Purchase,75115
T02715,A00410,2020-09-07,Check,Withdrawal,16931
T02716,A00115,2018-08-21,Check,Withdrawal,33097
T02717,A00401,2020-08-15,Check,Transfer,79973
T02718,A00107,2019-05-31,Check,Withdrawal,32303
T02719,A00335,2022-03-05,Check,Withdrawal,91912
T02720,A00949,2019-01-10,Debit_Card,Transfer,68749
T02721,A00044,2016-03-04,Cash,Deposit,21965
T02722,A00132,2015-03-12,Cash,Transfer,94164
T02723,A00256,2023-01-26,Credit_Card,Deposit,81013
T02724,A00819,2014-08-04,Debit_Card,Withdrawal,82082
T02725,A00944,2014-11-02,Debit_Card,Withdrawal,45003
T02726,A00032,2023-05-28,Credit_Card,Deposit,48497
T02727,A00476,2019-11-05,Credit_Card,Transfer,12617
T02728,A00591,2022-12-06,Credit_Card,Transfer,78827
T02729,A00290,2018-04-13,Cash,Deposit,69791
T02730,A00546,2016-01-04,Cash,Purchase,48387
T02731,A00382,2023-07-25,Credit_Card,Withdrawal,53194
T02732,A00252,2015-12-12,Debit_Card,Deposit,40277
T02733,A00286,2021-08-31,Debit_Card,Deposit,79338
T02734,A00165,2015-01-06,Cash,Transfer,52641
T02735,A00086,2019-12-30,Check,Transfer,12101
T02736,A00146,2019-09-03,Cash,Withdrawal,89600
T02737,A00720,2018-10-14,Check,Deposit,12661
T02738,A00278,2019-12-28,Debit_Card,Transfer,75576
T02739,A00019,2018-05-22,Credit_Card,Withdrawal,34112
T02740,A00359,2018-01-05,Debit_Card,Transfer,26840
T02741,A00969,2016-03-05,Cash,Deposit,33286
T02742,A00345,2014-03-12,Debit_Card,Transfer,19287
T02743,A00271,2017-06-11,Debit_Card,Deposit,93609
T02744,A00629,2021-04-18,Cash,Withdrawal,56493
T02745,A00698,2019-11-05,Cash,Transfer,48170
T02746,A00984,2014-01-29,Cash,Transfer,2273
T02747,A00725,2020-02-04,Check,Withdrawal,19606
T02748,A00500,2018-05-22,Credit_Card,Withdrawal,84122
T02749,A00983,2018-10-17,Credit_Card,Deposit,29389
T02750,A00097,2019-11-27,Check,Deposit,16537
T02751,A00323,2020-10-05,Check,Withdrawal,85868
T02752,A00573,2015-04-17,Credit_Card,Withdrawal,8704
T02753,A00146,2020-10-31,Credit_Card,Deposit,89365
T02754,A00322,2017-08-05,Credit_Card,Withdrawal,28534
T02755,A00967,2014-07-12,Check,Purchase,66581
T02756,A00540,2021-12-07,Cash,Transfer,57233
T02757,A00736,2022-05-31,Credit_Card,Withdrawal,77669
T02758,A00581,2022-10-16,Credit_Card,Purchase,46084
T02759,A00711,2021-06-22,Debit_Card,Transfer,97038
T02760,A00689,2023-02-23,Debit_Card,Transfer,98252
T02761,A00580,2014-08-03,Cash,Withdrawal,1092
T02762,A00050,2020-03-19,Credit_Card,Deposit,64780
T02763,A00795,2013-11-21,Cash,Withdrawal,68708
T02764,A00958,2014-11-11,Debit_Card,Deposit,2354
T02765,A00090,2020-06-10,Debit_Card,Transfer,96145
T02766,A00823,2018-03-29,Check,Withdrawal,97176
T02767,A00717,2018-05-24,Check,Transfer,16622
T02768,A00797,2020-02-15,Check,Transfer,38399
T02769,A00454,2020-07-28,Cash,Withdrawal,41934
T02770,A00652,2014-12-01,Debit_Card,Purchase,15966
T02771,A00923,2017-06-25,Check,Withdrawal,20552
T02772,A00765,2023-01-28,Check,Transfer,6823
T02773,A00635,2016-08-06,Credit_Card,Deposit,49376
T02774,A00122,2018-08-11,Debit_Card,Purchase,13168
T02775,A00537,2017-04-19,Debit_Card,Transfer,56532
T02776,A00412,2017-06-22,Cash,Transfer,3184
T02777,A00819,2018-06-05,Check,Purchase,97334
T02778,A00994,2018-08-17,Debit_Card,Deposit,83663
T02779,A00767,2015-07-21,Credit_Card,Purchase,47351
T02780,A00005,2015-12-18,Credit_Card,Deposit,51982
T02781,A00129,2020-08-26,Credit_Card,Transfer,43215
T02782,A00113,2015-08-11,Credit_Card,Withdrawal,83074
T02783,A00141,2014-03-20,Check,Purchase,56967
T02784,A00008,2019-06-29,Cash,Deposit,5462
T02785,A00374,2018-07-23,Debit_Card,Transfer,3700
T02786,A00664,2019-11-18,Check,Transfer,3338
T02787,A00678,2016-01-01,Cash,Transfer,66431
T02788,A00155,2022-11-24,Cash,Deposit,81672
T02789,A00713,2016-11-08,Debit_Card,Purchase,99381
T02790,A00464,2014-05-29,Credit_Card,Deposit,94010
T02791,A00259,2020-02-01,Debit_Card,Transfer,8195
T02792,A00559,2021-07-09,Credit_Card,Deposit,35945
T02793,A00191,2022-05-17,Cash,Transfer,3222
T02794,A00239,2019-11-18,Cash,Transfer,70045
T02795,A00339,2014-03-31,Debit_Card,Withdrawal,25416
T02796,A00416,2020-06-30,Credit_Card,Transfer,48865
T02797,A00390,2021-10-28,Check,Purchase,82184
T02798,A00606,2014-08-10,Cash,Deposit,80860
T02799,A00356,2017-12-18,Debit_Card,Transfer,52553
T02800,A00537,2023-01-08,Debit_Card,Transfer,95868
T02801,A00037,2016-04-26,Credit_Card,Withdrawal,19828
T02802,A00321,2022-05-28,Cash,Transfer,91969
T02803,A00817,2020-05-12,Debit_Card,Withdrawal,84204
T02804,A00938,2015-05-03,Debit_Card,Purchase,93418
T02805,A00250,2021-02-15,Cash,Purchase,68599
T02806,A00767,2019-03-27,Cash,Withdrawal,43629
T02807,A00469,2016-12-20,Cash,Purchase,10807
T02808,A00359,2014-05-19,Credit_Card,Purchase,36214
T02809,A00598,2014-05-17,Credit_Card,Purchase,77052
T02810,A00044,2019-05-08,Debit_Card,Withdrawal,59354
T02811,A00921,2022-08-14,Debit_Card,Deposit,23643
T02812,A00654,2023-06-18,Credit_Card,Transfer,92374
T02813,A00771,2015-02-06,Debit_Card,Withdrawal,3802
T02814,A00625,2022-01-22,Credit_Card,Deposit,29337
T02815,A00675,2023-07-26,Cash,Deposit,67931
T02816,A00669,2021-10-14,Credit_Card,Purchase,9322
T02817,A00375,2017-11-11,Check,Withdrawal,81894
T02818,A00546,2022-10-01,Debit_Card,Transfer,32508
T02819,A00338,2015-02-21,Check,Withdrawal,70935
T02820,A00698,2018-06-08,Debit_Card,Transfer,49683
T02821,A00555,2017-06-18,Debit_Card,Purchase,17551
T02822,A00247,2017-08-17,Credit_Card,Transfer,79135
T02823,A00815,2019-11-06,Credit_Card,Transfer,12390
T02824,A00495,2017-03-11,Check,Deposit,54725
T02825,A00826,2022-03-18,Credit_Card,Transfer,65702
T02826,A00474,2017-12-20,Credit_Card,Transfer,47695
T02827,A00757,2019-10-16,Cash,Purchase,72928
T02828,A00973,2016-08-20,Credit_Card,Withdrawal,87052
T02829,A00362,2018-01-12,Credit_Card,Deposit,10815
T02830,A00689,2018-07-13,Check,Purchase,82676
T02831,A00438,2017-04-18,Credit_Card,Deposit,42990
T02832,A00501,2020-06-14,Credit_Card,Transfer,345
T02833,A00334,2022-01-18,Credit_Card,Withdrawal,234
T02834,A00891,2015-09-10,Credit_Card,Withdrawal,49583
T02835,A00896,2015-11-11,Cash,Deposit,40894
T02836,A00812,2016-02-10,Credit_Card,Purchase,83270
T02837,A00807,2015-09-07,Check,Transfer,20995
T02838,A00264,2019-09-04,Credit_Card,Purchase,32667
T02839,A00767,2020-11-02,Cash,Deposit,65654
T02840,A00177,2021-12-19,Check,Withdrawal,29879
T02841,A00931,2015-08-05,Cash,Deposit,16496
T02842,A00435,2021-09-28,Check,Withdrawal,68146
T02843,A00807,2018-06-04,Debit_Card,Withdrawal,24332
T02844,A00669,2014-10-15,Check,Purchase,57424
T02845,A00199,2017-06-09,Check,Transfer,5170
T02846,A00084,2014-02-24,Debit_Card,Transfer,6584
